wn,,b_0,b_1,b_2,b_3,a_0,a_1,a_2,a_3
0.36,0.0767459069023137,0.230237720706941,0.230237720706941,0.0767459069023137,1,-0.809832357738975,0.508073186807106,-0.0842735738496219
0.37,0.0819135774896158,0.245740732468848,0.245740732468848,0.0819135774896158,1,-0.751546918407437,0.483668797628681,-0.0768132593043175
0.38,0.0872658309723371,0.261797492917011,0.261797492917011,0.0872658309723371,1,-0.69335765899769,0.461167456652964,-0.0696831498765771
0.39,0.0928044036447325,0.278413210934197,0.278413210934197,0.0928044036447325,1,-0.635257831545874,0.44054698473532,-0.062853924031587
0.4,0.0985311609239271,0.295593482771781,0.295593482771781,0.0985311609239271,1,-0.577240524806303,0.421787048689562,-0.0562972364918427
0.41,0.104448105195258,0.313344315585773,0.313344315585773,0.104448105195258,1,-0.519298680849483,0.404869144373833,-0.0499856219622892
0.42,0.110557383376595,0.331672150129786,0.331672150129786,0.110557383376595,1,-0.461425110876666,0.389776580797195,-0.0438924029077668
0.43,0.11686129426479,0.35058388279437,0.35058388279437,0.11686129426479,1,-0.403612510323048,0.376494465381598,-0.0379916009402287
0.44,0.123362295722271,0.370086887166814,0.370086887166814,0.123362295722271,1,-0.345853473321823,0.3650096904953,-0.032257851395306
0.45,0.130063011757311,0.390189035271933,0.390189035271933,0.130063011757311,1,-0.288140506601264,0.355310921356962,-0.0266663206972098
0.46,0.136966239547483,0.410898718642449,0.410898718642449,0.136966239547483,1,-0.230466042886735,0.347388585394463,-0.0211926261278646
0.47,0.144074956452336,0.432224869357008,0.432224869357008,0.144074956452336,1,-0.17282245387925,0.34123486312861,-0.0158127576306717
0.48,0.151392327058231,0.454176981174694,0.454176981174694,0.151392327058231,1,-0.115202062881869,0.336843680639255,-0.0105030012915355
0.49,0.158921710295614,0.476765130886843,0.476765130886843,0.158921710295614,1,-0.0575971571448212,0.334210703659575,-0.00523986414983874
0.5,0.166666666666667,0.5,0.5,0.166666666666667,1,-4.9960036108132e-16,0.333333333333333,-1.85037170770859e-17
0.51,0.174630965619279,0.523892896857838,0.523892896857838,0.174630965619279,1,0.0575971571448208,0.334210703659575,0.00523986414983873
0.52,0.182818593101582,0.548455779304747,0.548455779304747,0.182818593101582,1,0.115202062881869,0.336843680639255,0.0105030012915355
0.53,0.191233759329816,0.573701277989449,0.573701277989449,0.191233759329816,1,0.17282245387925,0.341234863128609,0.0158127576306717
0.54,0.199880906801133,0.599642720403398,0.599642720403398,0.199880906801133,1,0.230466042886735,0.347388585394463,0.0211926261278647
